timestamp,latency,packet_loss,bandwidth_usage,jitter,error_rate,cpu_usage,memory_usage,network_status
2024-01-04 00:31:00,36.462,0.446,61.146,3.967,0.158,52.021,19.149,0
2024-01-04 00:32:00,22.263,0.871,27.057,4.254,0.169,47.923,73.916,0
2024-01-04 00:33:00,26.433,0.115,41.15,8.304,0.088,44.257,46.083,0
2024-01-04 00:34:00,37.491,0.356,57.116,6.09,0.1,42.094,50.988,0
2024-01-04 00:35:00,42.633,0.016,37.614,5.722,0.076,49.103,35.931,0
2024-01-04 00:36:00,20.085,0.534,72.054,2.518,0.148,43.063,51.318,0
2024-01-04 00:37:00,32.037,0.702,58.112,3.657,0.038,44.52,69.777,0
2024-01-04 00:38:00,36.353,-0.006,32.225,6.811,0.063,40.187,56.34,0
2024-01-04 00:39:00,18.745,0.751,60.202,6.202,0.0,37.939,51.97,0
2024-01-04 00:40:00,37.571,0.596,30.277,2.245,0.039,62.454,24.447,0
2024-01-04 00:41:00,46.593,0.484,50.981,7.822,0.074,42.901,60.189,0
2024-01-04 00:42:00,35.062,0.138,63.39,3.232,0.077,36.781,51.279,0
2024-01-04 00:43:00,35.142,0.757,60.461,5.592,0.035,43.241,41.049,0
2024-01-04 00:44:00,23.7,0.995,48.86,10.492,0.042,26.974,59.464,0
2024-01-04 00:45:00,26.238,0.405,44.473,4.214,0.162,53.493,36.475,0
2024-01-04 00:46:00,23.943,0.419,32.899,5.302,0.06,41.614,59.303,0
2024-01-04 00:47:00,23.315,0.506,53.004,3.781,0.011,37.576,68.638,0
2024-01-04 00:48:00,27.733,0.39,61.154,5.429,0.048,37.227,52.948,0
2024-01-04 00:49:00,32.636,0.47,81.54,7.973,0.051,23.18,43.448,0
2024-01-04 00:50:00,23.302,0.811,44.805,4.71,0.1,63.047,41.888,0
2024-01-04 00:51:00,27.485,0.486,63.102,4.576,0.119,44.511,56.785,0
2024-01-04 00:52:00,32.69,0.579,59.971,7.14,0.034,63.147,43.939,0
2024-01-04 00:53:00,13.864,1.108,42.538,2.327,0.121,37.896,84.753,0
2024-01-04 00:54:00,37.681,0.95,59.871,5.209,0.171,47.825,29.14,0
2024-01-04 00:55:00,32.641,0.183,37.54,3.503,0.15,50.022,48.586,0
2024-01-04 00:56:00,32.079,1.016,54.361,4.626,0.129,47.196,55.271,0
2024-01-04 00:57:00,39.365,0.93,46.301,3.118,0.116,35.973,52.715,0
2024-01-04 00:58:00,37.877,0.955,58.043,2.043,0.086,21.526,42.365,0
2024-01-04 00:59:00,34.94,0.305,55.724,0.59,0.17,68.144,68.918,0
2024-01-04 01:00:00,32.424,0.589,41.886,4.113,0.119,32.489,59.048,0
2024-01-04 01:01:00,30.067,0.414,50.135,5.526,0.058,71.85,61.682,0
2024-01-04 01:02:00,25.456,0.551,47.172,6.616,0.095,34.66,40.066,0
2024-01-04 01:03:00,23.197,1.008,32.856,2.131,0.066,58.103,45.367,0
2024-01-04 01:04:00,34.046,0.548,45.011,5.662,0.095,48.237,56.309,0
2024-01-04 01:05:00,33.289,0.009,42.736,6.122,0.162,49.527,32.694,0
2024-01-04 01:06:00,31.654,0.365,34.602,6.02,0.092,34.838,60.495,0
2024-01-04 01:07:00,19.749,0.321,37.687,5.502,0.059,35.787,49.551,0
2024-01-04 01:08:00,9.214,1.04,47.122,0.566,0.153,36.498,65.884,0
2024-01-04 01:09:00,30.672,0.273,50.775,4.728,0.163,43.591,43.505,0
2024-01-04 01:10:00,15.605,0.373,32.021,4.949,0.061,38.275,77.359,0
2024-01-04 01:11:00,32.781,0.395,67.849,6.155,0.177,35.03,55.816,0
2024-01-04 01:12:00,45.29,0.988,58.364,7.807,0.151,30.943,58.503,0
2024-01-04 01:13:00,32.623,0.791,49.903,4.475,0.071,31.754,39.271,0
2024-01-04 01:14:00,26.009,0.678,33.089,4.323,0.162,46.704,54.294,0
2024-01-04 01:15:00,21.874,0.568,46.502,5.246,0.04,32.007,40.829,0
2024-01-04 01:16:00,25.566,0.547,46.592,5.168,0.077,26.998,28.106,0
2024-01-04 01:17:00,29.996,0.493,33.686,5.96,0.047,41.499,45.57,0
2024-01-04 01:18:00,38.26,1.107,34.181,5.961,0.053,14.37,66.693,0
2024-01-04 01:19:00,31.524,0.132,60.396,4.495,0.147,39.65,50.627,0
2024-01-04 01:20:00,30.639,0.419,71.948,3.064,0.046,43.788,28.511,0
2024-01-04 01:21:00,25.289,0.268,80.318,3.152,0.161,42.531,41.474,0
2024-01-04 01:22:00,20.155,0.553,37.534,4.116,0.104,32.956,31.711,0
2024-01-04 01:23:00,26.639,0.348,38.871,10.308,0.097,29.761,59.812,0
2024-01-04 01:24:00,32.173,0.539,44.155,2.744,0.037,39.953,36.153,0
2024-01-04 01:25:00,33.536,0.3,67.449,7.605,0.077,40.495,74.779,0
2024-01-04 01:26:00,32.376,0.293,55.697,1.961,0.083,25.521,69.925,0
2024-01-04 01:27:00,15.954,0.323,62.392,5.855,0.057,17.325,46.265,0
2024-01-04 01:28:00,30.354,0.861,71.166,5.287,0.044,19.091,32.196,0
2024-01-04 01:29:00,33.398,0.104,37.064,3.332,0.182,23.41,38.309,0
2024-01-04 01:30:00,33.263,1.046,56.963,6.445,0.172,25.953,56.947,0
2024-01-04 01:31:00,30.7,0.725,51.748,3.424,0.093,40.067,63.606,0
2024-01-04 01:32:00,20.403,0.052,56.227,1.798,0.035,40.828,48.888,0
2024-01-04 01:33:00,22.669,0.336,67.184,4.275,0.014,38.414,12.284,0
2024-01-04 01:34:00,39.849,-0.004,48.677,3.098,0.079,44.753,60.648,0
2024-01-04 01:35:00,23.655,0.671,40.064,5.421,-0.003,45.469,18.967,0
2024-01-04 01:36:00,25.033,0.888,32.361,4.473,0.08,44.176,19.759,0
2024-01-04 01:37:00,27.577,0.576,76.478,8.213,0.0,41.751,64.613,0
2024-01-04 01:38:00,20.085,0.845,50.313,4.208,0.099,26.937,30.92,0
2024-01-04 01:39:00,34.969,0.547,28.397,5.571,0.114,23.945,53.145,0
2024-01-04 01:40:00,19.576,0.805,71.523,2.595,0.091,32.344,50.561,0
2024-01-04 01:41:00,38.981,0.612,23.022,4.31,0.211,53.46,38.075,0
2024-01-04 01:42:00,19.043,0.506,26.58,3.229,0.092,67.61,54.373,0
2024-01-04 01:43:00,27.715,0.733,45.691,7.337,0.19,46.889,41.941,0
2024-01-04 01:44:00,33.261,0.446,41.596,3.472,0.118,44.899,51.965,0
2024-01-04 01:45:00,36.734,0.96,55.616,3.821,0.198,53.149,45.049,0
2024-01-04 01:46:00,27.809,0.414,19.979,5.603,0.013,58.635,40.373,0
2024-01-04 01:47:00,24.829,0.657,55.54,3.405,0.043,28.992,40.815,0
2024-01-04 01:48:00,40.811,0.3,69.218,7.961,0.084,74.75,36.065,0
2024-01-04 01:49:00,30.878,0.017,34.593,8.992,0.179,58.337,63.192,0
2024-01-04 01:50:00,28.51,0.592,44.674,3.155,0.089,22.424,43.161,0
2024-01-04 01:51:00,15.563,-0.007,37.921,6.747,0.065,27.095,35.226,0
2024-01-04 01:52:00,31.447,1.131,55.983,3.253,0.13,73.397,44.21,0
2024-01-04 01:53:00,30.128,0.38,34.332,4.227,0.148,53.0,42.544,0
2024-01-04 01:54:00,19.009,0.455,32.316,6.369,0.064,32.082,44.94,0
2024-01-04 01:55:00,22.964,0.396,47.198,5.336,0.066,40.447,59.526,0
2024-01-04 01:56:00,30.674,0.534,55.172,5.377,0.187,48.761,41.439,0
2024-01-04 01:57:00,33.158,0.581,51.8,7.284,0.164,51.453,44.136,0
2024-01-04 01:58:00,21.854,0.257,43.356,7.227,0.181,56.396,59.101,0
2024-01-04 01:59:00,21.45,-0.028,61.016,5.238,0.147,42.99,57.306,0
2024-01-04 02:00:00,31.123,0.164,53.228,3.893,0.055,43.617,38.519,0
2024-01-04 02:01:00,23.788,0.365,31.311,5.03,0.099,36.488,65.232,0
2024-01-04 02:02:00,27.734,0.602,10.394,2.951,0.045,28.904,63.517,0
2024-01-04 02:03:00,43.422,0.546,58.451,6.555,0.148,27.218,62.508,0
2024-01-04 02:04:00,29.544,0.742,47.416,4.443,0.074,38.352,52.767,0
2024-01-04 02:05:00,38.614,0.001,34.039,2.791,0.013,45.012,48.106,0
2024-01-04 02:06:00,20.096,0.268,74.164,7.624,0.105,22.929,34.083,0
2024-01-04 02:07:00,23.694,0.345,74.431,4.906,0.156,64.687,28.877,0
2024-01-04 02:08:00,23.276,0.941,69.413,3.5,0.03,31.869,47.996,0
2024-01-04 02:09:00,21.445,1.319,53.738,7.089,0.091,28.588,50.83,0
2024-01-04 02:10:00,16.44,0.076,8.031,7.498,0.075,38.451,46.357,0
2024-01-04 02:11:00,30.83,0.816,67.173,1.245,0.153,12.108,48.339,0
2024-01-04 02:12:00,33.207,0.533,36.571,7.071,0.002,45.128,69.674,0
2024-01-04 02:13:00,23.407,0.67,42.487,5.442,0.159,27.732,74.65,0
2024-01-04 02:14:00,23.807,0.102,62.984,6.984,0.064,17.054,33.603,0
2024-01-04 02:15:00,30.551,0.906,80.147,4.985,0.092,42.101,55.367,0
2024-01-04 02:16:00,30.153,-0.039,72.926,5.799,0.141,42.722,49.834,0
2024-01-04 02:17:00,38.109,0.108,52.483,4.425,0.174,63.294,59.559,0
2024-01-04 02:18:00,39.489,0.409,61.764,7.127,0.102,42.607,77.538,0
2024-01-04 02:19:00,25.342,0.316,32.827,3.78,0.06,43.286,82.971,0
2024-01-04 02:20:00,28.807,0.483,26.349,7.234,0.074,40.324,60.994,0
2024-01-04 02:21:00,21.636,0.305,67.329,5.346,0.157,9.099,51.364,0
2024-01-04 02:22:00,42.494,0.402,54.526,6.439,0.056,40.245,45.992,0
2024-01-04 02:23:00,32.36,0.426,27.933,2.873,0.116,38.773,86.384,0
2024-01-04 02:24:00,38.117,0.436,49.405,5.754,0.101,38.799,40.211,0
2024-01-04 02:25:00,27.36,0.57,58.788,6.13,0.14,30.725,62.306,0
2024-01-04 02:26:00,38.203,0.771,63.532,8.964,0.099,47.493,46.245,0
2024-01-04 02:27:00,36.139,0.242,58.253,6.537,0.078,27.648,29.968,0
2024-01-04 02:28:00,40.107,0.895,45.233,3.807,0.073,48.339,76.915,0
2024-01-04 02:29:00,19.162,0.517,38.598,3.813,0.077,44.951,24.623,0
2024-01-04 02:30:00,30.562,0.912,51.221,6.47,0.035,55.435,17.654,0
2024-01-04 02:31:00,38.625,0.378,60.722,3.874,0.125,34.711,59.612,0
2024-01-04 02:32:00,22.694,0.238,64.312,3.864,0.111,57.197,45.243,0
2024-01-04 02:33:00,34.289,0.507,73.372,3.191,0.023,43.243,55.418,0
2024-01-04 02:34:00,33.857,1.283,49.994,5.318,0.08,37.622,50.596,0
2024-01-04 02:35:00,35.531,0.085,33.249,5.577,0.086,30.006,58.474,0
2024-01-04 02:36:00,32.678,0.66,65.326,4.445,0.074,44.879,45.484,0
2024-01-04 02:37:00,35.526,0.547,51.628,8.526,0.093,34.453,64.46,0
2024-01-04 02:38:00,33.352,0.619,29.753,6.216,0.093,39.731,64.603,0
2024-01-04 02:39:00,39.516,0.144,58.413,8.513,0.141,49.129,73.536,0
2024-01-04 02:40:00,24.229,0.64,70.225,5.213,0.1,38.208,68.332,0
2024-01-04 02:41:00,33.229,0.599,55.876,3.588,0.128,43.997,48.786,0
2024-01-04 02:42:00,39.294,0.053,69.918,2.854,0.033,58.548,59.815,0
2024-01-04 02:43:00,23.43,0.541,44.394,4.697,0.048,46.414,56.651,0
2024-01-04 02:44:00,24.146,0.427,38.788,6.433,0.031,32.621,55.285,0
2024-01-04 02:45:00,34.2,0.387,61.134,4.522,0.082,34.13,31.096,0
2024-01-04 02:46:00,40.486,0.495,43.865,6.585,0.107,40.633,61.456,0
2024-01-04 02:47:00,29.486,0.84,68.555,7.894,0.181,65.511,59.121,0
2024-01-04 02:48:00,30.923,0.637,53.634,3.423,0.057,23.566,77.613,0
2024-01-04 02:49:00,33.135,0.179,68.41,2.838,0.147,42.877,67.393,0
2024-01-04 02:50:00,26.909,0.632,59.537,6.853,0.057,56.112,52.297,0
2024-01-04 02:51:00,47.418,0.492,35.282,5.401,0.103,48.207,49.493,0
2024-01-04 02:52:00,22.93,0.299,21.312,5.698,0.095,37.972,35.773,0
2024-01-04 02:53:00,30.943,0.131,62.171,6.478,0.054,19.452,77.829,0
2024-01-04 02:54:00,31.437,0.744,58.733,1.995,0.059,56.923,34.218,0
2024-01-04 02:55:00,12.757,0.346,34.744,5.869,0.179,34.289,21.715,0
2024-01-04 02:56:00,23.067,0.794,62.401,5.254,0.078,28.609,64.345,0
2024-01-04 02:57:00,19.345,0.129,70.223,5.865,0.149,43.751,50.586,0
2024-01-04 02:58:00,35.515,1.095,40.138,3.133,0.132,56.201,55.375,0
2024-01-04 02:59:00,16.276,1.257,21.636,5.087,0.072,44.685,53.36,0
2024-01-04 03:00:00,37.53,0.681,64.481,3.943,0.102,36.514,35.062,0
2024-01-04 03:01:00,20.491,0.889,68.87,6.952,0.106,43.946,55.902,0
2024-01-04 03:02:00,37.351,0.382,37.274,4.877,0.124,40.911,45.062,0
2024-01-04 03:03:00,17.961,0.338,60.232,3.848,0.079,33.963,43.807,0
2024-01-04 03:04:00,33.506,0.837,55.409,3.126,0.023,39.767,70.234,0
2024-01-04 03:05:00,37.622,0.53,49.077,6.545,0.064,28.809,61.402,0
2024-01-04 03:06:00,34.724,0.086,59.56,7.072,0.159,27.894,15.335,0
2024-01-04 03:07:00,20.959,0.532,41.397,8.951,0.098,46.236,52.154,0
2024-01-04 03:08:00,38.451,0.134,35.305,4.469,0.075,36.528,66.494,0
2024-01-04 03:09:00,34.96,0.447,56.884,2.985,0.025,39.905,32.31,0
2024-01-04 03:10:00,12.09,0.809,53.566,4.769,0.161,30.61,35.696,0
2024-01-04 03:11:00,31.56,0.956,11.927,3.625,0.091,33.598,64.676,0
2024-01-04 03:12:00,52.536,0.585,30.932,3.656,0.155,34.828,43.056,0
2024-01-04 03:13:00,39.105,0.902,39.426,5.867,0.138,33.695,20.582,0
2024-01-04 03:14:00,25.713,0.367,58.302,7.205,0.137,35.241,68.671,0
2024-01-04 03:15:00,34.094,1.004,27.211,5.803,0.184,42.355,47.165,0
2024-01-04 03:16:00,27.516,0.278,46.593,5.293,0.108,56.776,56.348,0
2024-01-04 03:17:00,38.384,0.265,77.888,6.608,0.094,49.095,49.331,0
2024-01-04 03:18:00,23.777,0.374,50.909,4.408,0.177,35.661,66.339,0
2024-01-04 03:19:00,39.239,0.29,51.032,7.767,0.14,33.048,33.697,0
2024-01-04 03:20:00,36.8,0.652,50.306,10.927,0.065,18.534,58.964,0
2024-01-04 03:21:00,35.544,0.878,64.942,3.809,0.148,31.301,69.58,0
2024-01-04 03:22:00,46.728,0.495,50.633,7.37,0.174,26.832,29.621,0
2024-01-04 03:23:00,37.933,0.606,46.596,7.45,-0.002,41.093,38.429,0
2024-01-04 03:24:00,38.836,0.07,51.585,5.898,0.039,59.132,76.669,0
2024-01-04 03:25:00,39.238,0.532,70.84,7.588,0.061,35.093,67.245,0
2024-01-04 03:26:00,35.385,1.045,56.167,5.713,0.134,22.076,37.868,0
2024-01-04 03:27:00,32.973,0.926,51.057,6.409,0.136,38.984,32.12,0
2024-01-04 03:28:00,24.81,0.176,68.127,5.178,0.122,34.766,54.648,0
2024-01-04 03:29:00,24.512,0.364,41.482,5.352,0.146,56.083,55.437,0
2024-01-04 03:30:00,33.403,1.493,11.588,6.454,0.047,17.532,50.346,0
2024-01-04 03:31:00,34.789,0.615,57.965,5.846,0.041,28.304,85.732,0
2024-01-04 03:32:00,30.689,0.955,56.513,3.05,0.166,49.094,58.134,0
2024-01-04 03:33:00,26.469,0.967,40.427,6.03,0.11,21.029,38.051,0
2024-01-04 03:34:00,28.874,0.173,46.475,4.459,0.158,46.84,65.204,0
2024-01-04 03:35:00,29.53,0.694,69.761,3.878,0.064,31.613,50.435,0
2024-01-04 03:36:00,32.311,0.526,58.202,6.892,0.049,52.308,40.624,0
2024-01-04 03:37:00,28.727,1.033,72.633,3.088,0.03,38.419,62.045,0
2024-01-04 03:38:00,39.357,1.084,54.137,4.404,0.139,38.19,73.486,0
2024-01-04 03:39:00,28.895,0.256,47.804,2.839,0.159,46.448,53.883,0
2024-01-04 03:40:00,24.393,1.524,59.12,4.262,0.126,40.286,35.604,0
2024-01-04 03:41:00,29.321,0.56,55.179,9.626,0.078,25.363,52.355,0
2024-01-04 03:42:00,20.731,0.711,56.869,3.497,0.127,34.617,36.564,0
2024-01-04 03:43:00,46.237,0.022,44.749,4.709,0.131,20.668,53.574,0
2024-01-04 03:44:00,35.417,0.792,41.564,7.914,-0.001,29.465,61.928,0
2024-01-04 03:45:00,30.354,-0.007,41.339,5.843,0.082,13.949,19.577,0
2024-01-04 03:46:00,41.252,0.459,59.054,4.829,0.112,68.497,61.374,0
2024-01-04 03:47:00,28.754,0.364,59.516,3.534,0.159,39.623,44.873,0
2024-01-04 03:48:00,30.348,0.622,10.361,6.305,0.096,45.936,42.702,0
2024-01-04 03:49:00,24.395,0.536,38.899,4.391,0.108,30.071,30.227,0
2024-01-04 03:50:00,23.33,0.69,26.138,9.406,0.102,45.171,34.139,0
2024-01-04 03:51:00,32.236,0.863,43.156,4.41,0.111,49.334,75.741,0
2024-01-04 03:52:00,38.329,0.209,40.677,8.401,0.032,50.757,62.74,0
2024-01-04 03:53:00,24.099,0.429,52.241,6.74,0.068,38.809,69.903,0
2024-01-04 03:54:00,28.06,0.252,53.424,6.812,-0.002,53.406,37.697,0
2024-01-04 03:55:00,28.906,0.216,81.962,4.67,0.079,32.411,78.332,0
2024-01-04 03:56:00,36.413,1.064,56.115,4.06,0.124,44.973,49.365,0
2024-01-04 03:57:00,26.664,0.122,59.223,4.573,0.065,41.221,38.094,0
2024-01-04 03:58:00,36.525,0.234,28.951,7.111,0.092,26.421,34.269,0
2024-01-04 03:59:00,35.781,1.165,46.02,6.111,0.119,18.269,33.835,0
2024-01-04 04:00:00,24.675,0.458,34.23,1.502,0.232,35.734,39.846,0
2024-01-04 04:01:00,27.638,0.459,57.49,2.237,0.095,36.058,36.044,0
2024-01-04 04:02:00,30.207,0.625,51.224,4.633,0.139,36.051,63.244,0
2024-01-04 04:03:00,26.912,0.143,43.958,5.986,0.089,52.384,88.168,0
2024-01-04 04:04:00,22.589,0.186,63.611,4.462,0.122,56.306,46.36,0
2024-01-04 04:05:00,41.94,0.314,46.352,4.128,0.1,47.327,47.094,0
2024-01-04 04:06:00,15.747,0.813,69.238,2.782,0.076,47.382,23.437,0
2024-01-04 04:07:00,32.095,0.703,68.927,6.871,0.088,38.739,36.076,0
2024-01-04 04:08:00,40.911,0.282,40.462,5.056,0.161,41.897,25.51,0
2024-01-04 04:09:00,23.452,0.466,66.214,8.363,0.112,44.195,60.095,0
2024-01-04 04:10:00,30.369,0.742,50.393,2.425,0.037,41.723,79.177,0
2024-01-04 04:11:00,37.348,-0.015,44.531,6.467,0.077,47.053,33.806,0
2024-01-04 04:12:00,5.254,0.569,56.706,6.07,0.054,40.183,46.967,0
2024-01-04 04:13:00,29.555,0.712,26.914,6.678,0.15,34.291,47.462,0
2024-01-04 04:14:00,17.907,0.226,41.217,6.461,0.063,43.21,60.682,0
2024-01-04 04:15:00,38.646,0.676,56.594,4.199,0.144,37.528,51.251,0
2024-01-04 04:16:00,23.008,0.483,45.192,4.667,0.15,57.815,81.002,0
2024-01-04 04:17:00,44.592,1.076,65.163,5.374,0.105,35.309,37.849,0
2024-01-04 04:18:00,22.401,0.343,43.434,3.095,0.13,75.338,63.142,0
2024-01-04 04:19:00,33.371,0.672,49.579,7.057,0.074,59.755,41.367,0
2024-01-04 04:20:00,22.825,0.048,47.354,0.091,0.142,25.83,24.306,0
2024-01-04 04:21:00,27.742,0.516,25.914,2.742,0.039,54.757,71.293,0
2024-01-04 04:22:00,29.445,0.773,56.047,1.506,0.083,38.247,78.735,0
2024-01-04 04:23:00,30.354,0.355,54.989,7.249,0.083,46.224,55.332,0
2024-01-04 04:24:00,43.92,0.873,19.665,5.625,0.145,57.382,40.408,0
2024-01-04 04:25:00,41.553,0.782,13.612,4.098,0.186,30.841,32.139,0
2024-01-04 04:26:00,24.071,0.528,42.714,5.336,0.079,34.46,56.271,0
2024-01-04 04:27:00,30.104,0.423,67.608,5.707,0.094,50.213,17.466,0
2024-01-04 04:28:00,20.335,0.009,88.575,2.403,0.039,36.731,62.236,0
2024-01-04 04:29:00,18.878,0.315,22.05,5.243,0.093,13.718,44.344,0
2024-01-04 04:30:00,24.271,0.823,74.273,7.692,0.156,51.909,43.789,0
2024-01-04 04:31:00,43.896,0.446,68.215,8.457,0.015,43.925,33.081,0
2024-01-04 04:32:00,16.279,0.616,41.166,6.729,0.105,39.835,29.462,0
2024-01-04 04:33:00,34.288,0.366,77.997,5.384,0.137,41.43,49.7,0
2024-01-04 04:34:00,34.543,0.067,57.46,6.746,0.102,66.949,52.73,0
2024-01-04 04:35:00,24.551,0.712,46.699,6.421,0.091,51.681,48.885,0
2024-01-04 04:36:00,34.703,0.135,22.096,2.624,0.143,29.925,65.675,0
2024-01-04 04:37:00,34.786,0.441,51.184,3.348,0.058,40.639,48.955,0
2024-01-04 04:38:00,29.626,0.616,50.164,6.343,0.061,56.09,60.805,0
2024-01-04 04:39:00,28.735,0.301,83.463,3.692,0.011,54.864,26.893,0
2024-01-04 04:40:00,169.037,8.927,97.97,61.411,0.582,86.872,90.191,1
2024-01-04 04:41:00,200.268,6.656,100.054,26.804,0.665,76.644,89.548,1
2024-01-04 04:42:00,84.961,8.158,83.393,64.879,0.622,86.945,76.477,1
2024-01-04 04:43:00,191.65,4.797,75.374,33.342,0.425,79.795,96.936,1
2024-01-04 04:44:00,219.752,11.033,81.982,32.619,0.876,85.457,75.254,1
2024-01-04 04:45:00,84.368,11.198,94.252,33.813,0.468,74.213,78.686,1
2024-01-04 04:46:00,218.286,13.049,81.934,10.726,0.763,77.984,87.956,1
2024-01-04 04:47:00,272.78,5.664,96.36,34.748,0.747,100.075,89.544,1
2024-01-04 04:48:00,166.386,8.965,81.629,60.471,0.315,81.774,85.887,1
2024-01-04 04:49:00,216.624,14.28,84.127,46.61,0.571,94.917,84.965,1
2024-01-04 04:50:00,131.809,6.013,85.903,43.623,0.715,84.192,87.857,1
2024-01-04 04:51:00,223.987,4.807,95.333,44.714,0.527,75.097,91.195,1
2024-01-04 04:52:00,203.832,8.755,75.249,59.346,0.568,75.802,81.666,1
2024-01-04 04:53:00,193.086,11.268,90.704,28.19,0.644,78.431,81.466,1
2024-01-04 04:54:00,189.441,6.188,90.208,53.307,0.524,99.816,82.926,1
2024-01-04 04:55:00,194.846,13.589,79.962,41.555,0.681,83.485,95.792,1
2024-01-04 04:56:00,178.446,5.258,90.568,29.379,0.606,86.199,89.847,1
2024-01-04 04:57:00,127.664,9.747,86.995,46.859,0.568,90.054,91.354,1
2024-01-04 04:58:00,171.019,6.211,78.645,41.606,0.393,89.254,98.02,1
2024-01-04 04:59:00,176.703,6.436,87.488,29.108,0.677,91.67,92.782,1
2024-01-04 05:00:00,120.13,10.514,79.598,23.297,0.306,81.029,88.821,1
2024-01-04 05:01:00,172.851,7.148,83.058,32.746,0.671,75.188,97.079,1
2024-01-04 05:02:00,174.315,3.567,95.634,31.458,0.602,77.253,82.331,1
2024-01-04 05:03:00,155.251,5.759,85.77,58.846,0.445,72.51,86.071,1
2024-01-04 05:04:00,193.578,10.168,94.827,36.072,0.334,81.004,95.044,1
2024-01-04 05:05:00,208.146,9.183,87.378,34.798,0.692,59.942,74.698,1
2024-01-04 05:06:00,148.795,10.293,80.897,57.89,0.557,90.304,83.141,1
2024-01-04 05:07:00,188.451,6.105,92.27,59.778,0.625,89.05,92.93,1
2024-01-04 05:08:00,221.995,4.976,92.588,26.991,0.313,77.069,88.355,1
2024-01-04 05:09:00,124.653,5.586,77.865,21.816,0.684,73.414,91.085,1
2024-01-04 05:10:00,94.113,5.524,96.191,47.762,0.777,97.056,76.044,1
2024-01-04 05:11:00,127.492,8.124,100.08,35.224,0.586,92.835,82.92,1
2024-01-04 05:12:00,206.574,4.474,93.306,32.901,0.424,82.464,92.044,1
2024-01-04 05:13:00,156.014,11.148,88.113,55.964,0.676,79.941,82.825,1
2024-01-04 05:14:00,117.116,9.571,100.157,35.823,0.531,85.862,93.289,1
2024-01-04 05:15:00,244.747,5.303,92.144,68.476,0.76,73.91,89.922,1
2024-01-04 05:16:00,123.169,7.382,89.771,41.209,0.622,87.613,80.846,1
2024-01-04 05:17:00,172.067,5.453,99.767,42.43,0.299,75.553,89.531,1
2024-01-04 05:18:00,216.271,7.651,99.725,73.637,0.295,65.97,92.79,1
2024-01-04 05:19:00,211.749,5.584,76.463,44.751,0.472,78.638,90.012,1
2024-01-04 05:20:00,199.988,14.341,83.522,28.829,0.693,76.635,90.789,1
2024-01-04 05:21:00,147.121,3.104,93.049,24.439,0.499,99.445,78.188,1
2024-01-04 05:22:00,210.211,4.247,97.826,32.938,0.708,98.457,99.982,1
2024-01-04 05:23:00,177.261,7.397,78.243,43.004,0.473,76.328,100.146,1
2024-01-04 05:24:00,197.505,8.176,95.03,53.859,1.005,83.558,96.641,1
2024-01-04 05:25:00,248.517,8.268,84.987,17.78,0.56,79.835,88.689,1
2024-01-04 05:26:00,115.03,10.81,93.626,41.236,0.646,100.131,85.455,1
2024-01-04 05:27:00,199.976,9.314,83.733,58.645,0.399,70.196,85.522,1
2024-01-04 05:28:00,189.751,5.401,68.96,44.56,0.517,88.677,93.37,1
2024-01-04 05:29:00,233.119,10.999,73.725,61.342,0.699,94.473,93.978,1
2024-01-04 05:30:00,269.121,9.677,78.964,18.05,0.595,80.661,83.973,1
2024-01-04 05:31:00,269.508,12.318,84.11,36.25,0.296,84.589,87.604,1
2024-01-04 05:32:00,221.805,8.243,87.667,41.589,0.711,93.202,95.697,1
2024-01-04 05:33:00,154.119,11.283,84.096,49.367,0.71,76.125,87.261,1
2024-01-04 05:34:00,157.826,1.952,87.799,27.098,0.75,89.848,88.522,1
2024-01-04 05:35:00,216.894,6.61,84.69,46.218,0.812,72.547,96.452,1
2024-01-04 05:36:00,117.183,5.289,88.477,47.066,0.634,72.388,95.873,1
2024-01-04 05:37:00,169.298,10.149,95.27,39.443,0.992,91.789,92.581,1
2024-01-04 05:38:00,141.159,5.772,87.483,45.315,0.644,77.321,81.121,1
2024-01-04 05:39:00,117.725,11.004,91.791,44.174,0.291,85.681,81.678,1
2024-01-04 05:40:00,194.946,10.494,93.804,29.434,0.636,75.511,83.836,1
2024-01-04 05:41:00,220.108,6.307,87.121,38.748,0.833,86.35,84.804,1
2024-01-04 05:42:00,210.203,8.782,74.106,21.429,0.312,71.567,89.485,1
2024-01-04 05:43:00,188.141,7.356,89.923,17.419,0.552,96.107,87.277,1
2024-01-04 05:44:00,164.502,8.413,82.624,43.671,0.85,91.885,87.747,1
2024-01-04 05:45:00,154.665,10.42,95.439,10.616,0.493,79.614,86.636,1
2024-01-04 05:46:00,225.163,7.0,98.637,37.328,0.552,69.877,82.591,1
2024-01-04 05:47:00,153.111,2.993,85.003,45.953,0.747,83.292,85.007,1
2024-01-04 05:48:00,154.331,9.858,89.748,40.665,0.33,82.338,100.081,1
2024-01-04 05:49:00,196.631,11.323,92.904,72.319,0.587,80.988,92.397,1
2024-01-04 05:50:00,130.995,2.886,81.387,46.359,0.395,94.062,87.729,1
2024-01-04 05:51:00,186.128,7.955,88.247,35.323,0.549,94.323,79.001,1
2024-01-04 05:52:00,151.741,5.084,75.445,48.946,0.635,88.508,82.28,1
2024-01-04 05:53:00,146.784,11.379,96.763,21.051,0.81,96.214,87.846,1
2024-01-04 05:54:00,168.256,11.77,101.01,55.078,0.663,62.74,96.344,1
